YSTZ,YSHZ,SJLTZ,SJLHZ,第四季度营收变化,第四季度利润变化,市盈率,市净率,股价变动,市净率百分位,市盈率百分位,label
9.983313272,8.558,35.05,-74.4059,2.884756702,-1.931443152,17.22222222,1.735158442,-0.145391346,0.050899517,0.056164985,0
-0.152771752,11.4642,57.66,-73.6692,-0.612681491,-0.062796804,17.51937984,0.669795643,0.11775789,0.06039983,0.60442365,0
12.96550762,76.763,-73.22,393.0158,0.642514008,-0.53616387,249,2.496638561,-0.068026574,0.019160584,0.88229927,0
1.511020023,41.8089,12.46,-404.05,0.037883881,0.180045321,109.5,1.661490411,-0.276583473,0.014448336,0.611208406,0
-28.49632705,-10.7348,26.52,1.9973,0.083431656,28.65619655,26.47368421,2.150679045,-0.036146677,0,0.008707009,1
-38.82097894,50.77,-1406.93,-654.821,-0.425010171,-16.35341604,-3.473684211,5.997332515,-0.127643505,0.53157633,0,0
17.63469057,4.0575,56.39,-27.8325,0.328716036,1.252149488,114.4321767,36.21621768,3.19151957,1,1,1
0.305683772,-5.3978,-43.46,-264.8671,-0.29228143,-1.569017093,174.5,2.787983855,-0.33819944,0.664585934,0.398252185,1
2.597167955,41.7735,103.2598064,70.329,0.623181677,-1.007001353,0,0,-1,0,0,1
15.97277086,53.0507,2.22,43.7168,0.248347492,0.263007149,7.541666667,0.737170311,-0.031427843,0,0,0
1.194531781,239.5784,-36.2,1009.1724,0.519906612,-0.469623949,10.97560976,0.647039837,0.105898123,0.28553719,0.711570248,0
-30.7844787,6.6022,100.56,591.2166,-0.304038727,-12.92376544,22.89156627,1.525633775,0.164113786,0.009472817,0.054777595,1
-59.07,5.4746,-183.69,-238.3067,-0.520376293,-5.994774595,-122.2,1.334473806,0.287612241,0.147507211,0,0
6.369059106,14.0727,-25.09,36.2141,0.13096965,6.983808754,268.3673469,0.933052056,-0.033933881,0.715600167,0.789627771,0
-12.53624912,286.8835,15.16310845,-56.4475,-0.160035481,-0.324102453,-11.48947951,3.180662551,0.019536734,0.314533623,0,0
6.435014078,3.76,-54.84,-36.7889,0.094033464,-0.69504294,318,2.104274917,-0.081514763,0,0.142263279,1
-0.511845393,-1.5034,5.02,-53.2208,0.298034199,0.383269023,27.35820896,2.649145151,-0.058666732,0.006685769,0,1
-16.10214934,-37.4316,14.87,-105.0211,-0.197137688,-1.181519203,84.42871587,2.40600424,0.049120498,0.287973367,0.207240949,0
28.79596376,-21.8901,47.77,-254.768,0.144134221,-0.117525687,48.1095176,0.931698351,-0.017870722,0.000412371,0.026804124,1
6.588070563,113.1209,243.53,672.1968,0.098503482,0.61092359,40.77291791,3.538892249,-0.392965614,0.177954847,0,1
-48.88577136,66.6842,67.05,-357.5524,26.8280131,-0.79215002,0,0,-1,0,0,1
-55.86695902,15.3959,-830.92,-3393.6034,-0.492475831,-40.47696262,-8.850868921,1.273488341,0.497203232,0.304216867,0,1
-8.993674901,-6.5165,220.2981087,1800.9798,-0.11595186,-3.898205995,52.23529412,12.31442036,2.66645723,1,0,1
17.72239241,1.0921,-21.88,-61.6906,0.726653707,-0.858477777,73.93548387,7.293406991,-0.110878732,0.826029798,0.528483786,0
6.101960479,2.6609,-31.25,-175.5418,0.02014051,-3.488888389,21.72727273,1.205166569,-0.065189048,0.30964256,0.303408146,0
6.351670322,40.5025,-0.56,48.5127,0.514000622,0.406319456,19.6,1.735748206,-0.262563827,0.188100686,0.054919908,0
-36.85270456,-37.7683,-39.52,-75.9759,-0.113672043,0.062720748,170.1657459,2.484519599,-0.031591556,0.329845123,0.437421515,1
15.43943952,-5.6664,-3867.02,-4474.9903,0.066441308,5.741021415,-5.038708831,2.678698617,-0.118303083,0.420283627,0,0
17.15023109,26.2679,-0.67,-11.1267,0.3259073,0.218737059,26.25,2.865984929,0.430899126,0.59409924,0.469825659,0
2.161384141,68.485,4.4,-1.2961,0.194458401,0.260426446,41.30681818,1.559845297,0.056965371,0.137575236,0.358125537,0
-5.345841438,12.7666,-48.85,-178.6349,0.225171601,6.785149274,156.3,2.050757021,0.430881904,0.5917603,1,0
-91.41907708,12567.6754,-278.4900131,-540.2242,-0.915919198,-1.578918953,0,0,-1,0,0,1
30.3076021,-31.2788,69.63429798,-48.6851,6.324421766,-0.896304636,-5.950170982,123.1797316,0.072757908,1,0,1
22.42518535,-5.0464,18.56,-2.1724,0.090794219,0.231707036,9.047619048,1.30733945,0.063793688,0,0,1
3.945108729,75.777,8.24,-42.4362,0.185082384,0.541076913,54.16666667,3.933889826,-0.165986236,0,0,1
15.86706251,6.1173,8.09,3.3397,0.147623435,0.203132438,14.4017094,1.564531105,1.175664043,0.930171278,0.893280632,0
-1.376142744,18.6507,-3.08,56.6609,0.209300278,0.186954049,26.62,2.618533498,-0.202724171,0.671342685,0.879759519,0
6.08,-0.5553,-41.91,-0.23,0.028067974,0.471924143,39.66666667,0.912618661,-0.095111648,0,0.68914956,0
-3.994443092,9.4803,-49.08,-194.1889,-0.082024616,0.793517456,105,0.728167304,-0.132459016,0.005865103,0.834799609,0
31.92905901,-10.3651,105.14,-111.1509,-0.168397353,-1.111704933,42.5625,-2.642964086,0.065651896,0,0,1
-13.72597105,61.4668,-3382.35,-7912.7366,-0.473931927,31.07476009,-17.18854097,2.860487961,-0.048639157,0.593411357,0,0
-24.91675282,4.3879,-42.37,-20.1728,-0.009522273,-0.320018121,38.71186441,2.289956978,-0.270668834,0,0.057496683,1
4.360632797,191.9248,14.7,106.0386,0.144118216,0.240050737,26,1.760570142,0.073881688,0.01101807,0.064786249,1
-0.762067068,76.263,23.4,-15.0632,0.057319314,0.281993892,16.96726787,1.323981672,0.078665319,0,0,0
1.116408269,-17.5469,-44.22,-247.599,0.025423918,0.085110167,76.80288462,0.662195516,0.0165139,0.093724195,0.925268373,0
-13.19866844,47.955,-31.49,1789.1871,0.304865751,-0.111569668,9.378881988,0.77575017,0.271196633,0.039620305,0.180354932,1
2.570608021,-0.6063,41.87,-86.4191,-0.02317089,-2.059298643,25.82352941,1.210255775,0.038465494,0.179442509,0.117595819,0
27.8491731,0.2468,346.66,-48.2192,0.39140653,-0.566785494,17.30232558,3.398726143,-0.091927878,0.483704974,0.002144082,1
9.694741886,46.7171,61.53,-67.9648,1.088772687,0.219486331,56.66666667,6.336725981,1.067176632,0.991721854,0.831539735,1
6.409208266,8.0957,-29.43,42.9934,0.116759151,-0.465498255,29.90909091,1.365272237,-0.060511286,0.120213713,0.429652716,0
29.28257113,-58.988,116.53,57.9683,0.104920408,10.22340844,14.90893689,1.116077752,0.298208641,0.192141623,0.029360967,0
23.06186767,12.2613,9.46,-16.714,0.3540518,0.44144344,20.08319468,2.007477982,-0.094264785,0.393704183,0,1
-21.83410586,11.8564,-18.42,29.871,-0.060065078,-0.154056392,9.928571429,1.159886852,0.002748196,0,0.164198053,0
-24.88726271,27.6891,317.01,-2.5885,-0.334382409,15.19101509,33.25531915,6.36207332,0.548444621,0.446211413,0.391955098,1
17.39014665,22.5043,21.59,38.8325,0.211202474,0.517659341,27.25396825,4.861471105,0.068219319,0,0,0
-18.87666531,13.4043,-66.66,-353.1228,-0.290048236,1.799675002,59.86956522,3.006090098,0.87958457,0.559336453,0.9766057,1
11.4198698,5.4185,78.1,5.8178,0.169293599,0.318905269,10.66875,1.64873843,-0.065778843,0.171154724,0,0
12.49163766,23.7511,-26.63,4.314,0.297790292,-0.443600338,10.94029851,1.596031718,0.479242745,0.323151837,0.20185923,0
-60.79632584,33.2942,-19.76,158.2259,-0.521874615,0.243786754,20.53333333,1.167899638,-0.010857929,0.002434275,0.433787731,1
-1.863619002,62.9886,-23.94,1381.79,0.584717325,14.23542389,131.6666667,1.019949686,0.191981607,0.019533111,0.701286327,1
65.91916594,51.5736,61.99,-2.0065,1.033630123,0.222953663,40.72246696,10.12634753,2.431207579,0.889742183,0.383982447,0
7.230229101,0.512,5.78,-50.1474,-0.050787048,-0.485725302,37.98561151,2.678531533,0.282907247,0.568580542,0.373205742,0
-0.178307834,106.9783,-9.23,124.9821,0.141574693,0.450764136,9.268656716,1.125587599,-0.026863667,0,0.002016129,1
547.3660509,-43.8709,474.24,-41.9182,0.726912256,-0.333386565,121.509686,6.520097303,2.000942729,0.978824775,0.758073055,1
1.832051975,-2.8364,24.79,-40.88,0.115990733,0.302009868,16.53225806,3.26989453,1.543123819,0.927543424,0.085359801,0
43.81264878,43.8988,88.68,79.2685,0.274365308,-61.07997582,110.0985222,4.808277237,-0.064586702,0.006499536,0.113277623,0
-63.06989576,43.1433,-12.26,28.5321,-0.476097823,1.546049682,25.73333333,1.377558867,-0.216962906,0,0.109640832,1
2.067564177,81.2634,12.64,14.3004,0.051619686,0.193207867,13,1.334689914,-0.019044197,0.000452284,0.002713704,0
45.08693177,35.5797,73.88,60.8826,0.601942269,1.062557566,50.67052023,15.64566543,0.303153006,0.976696012,0.563438633,0
13.99390464,3.2608,85.2,-721.1137,-0.041487368,-0.80072781,-25.76470588,1.17739955,0.691430673,0.030045068,0,0
8.078146281,-9.9648,-23.77,-30.9189,0.025141393,-0.351965704,46.36363636,1.756447367,-0.215815486,0,0.50212766,1
14.06538915,39.9593,-47.38,41.1585,0.204027526,2.728428744,316.8674699,2.302513769,0.002966102,0.13955774,0.582309582,0
4.943930819,-14.2278,83.07,-46.2305,-0.218081127,0.441571424,18.41860465,1.549119337,0.239789384,0.206018519,0.10787037,0
-21.1202741,43.2246,-2690.76,-238.9418,-0.228057056,-3.05483449,-42.97315436,16.38106468,6.953488372,0.847087379,0,0
-0.038253938,9.5838,-2.54,-24.9067,-0.150904898,-0.313538874,16.6557377,1.551214173,-0.152189462,0.139367816,0.129310345,1
12.61052025,4.1302,6.66,-62.5111,0.23921413,0.310022507,15.78378378,1.805876016,0.105263158,0.014950876,0.280222127,0
7.487412484,-1.0824,25.11,-32.7529,0.140400104,0.058083919,12.4469697,1.210302677,0.249927547,0.339694656,0,0
16.06659496,-6.2361,325.25,-64.2118,0.086320046,0.736276991,36.17731173,1.764889907,-0.04465356,0.235611511,0.128147482,1
27.09689704,-0.9533,26.13,-45.1107,-0.054542023,1.357677853,19.7311828,1.435840706,0.015325839,0.053494392,0.006902502,0
-3.892958619,15.8409,3.89,35.6252,0.054105223,0.590169344,14.69230769,1.160837065,-0.021707317,0,0.023923445,0
17.53285909,-4.649,28.77,-37.9727,0.011474862,0.037840975,13.66666667,1.156926679,-0.04324998,0.271217712,0.319188192,0
50.98624123,16.6582,93.24,259.3873,0.206170809,3.942303142,9.919383106,2.301362852,1.1447131,0.3869846,0.004470939,1
72.62859758,-5.8359,42.37,-83.9526,0.696631737,-236.218384,11.47368421,1.108705159,0.279009126,0.18285999,0.086198306,1
24.11957554,32.9365,17.6,18.5963,0.310025713,1.583133976,47.90919952,1.252343001,0.02507608,0.044481054,0.334431631,0
170.3725692,141.8708,68.72,239.0268,1.852764533,0.587851518,35.71794872,3.509199183,-0.277239709,0,0,0
5.782937509,14.2867,-9.85,-64.0842,0.200027944,2.411887254,18.0862069,1.291244619,-0.076399728,0.036598493,0.309472551,0
4.230421425,4.9217,-4.2,16.59,0.091008851,1.019052419,5.917283951,1.148849473,-0.419553393,0,0,1
18.31513582,-28.0678,-1.8,10.4607,-0.118828492,1.049485861,10.6441048,1.496060669,0.154032388,0,0,0
-32.56917808,-2.15,-46.54,45.9536,-0.356266215,0.73837061,36.16666667,1.236786389,0.047666488,0.248833593,0.720062208,0
23.37024433,-21.568,127.13,-30.8825,0.188714125,101.9347759,14.13333333,1.504767507,0.386591918,0.25056638,0.132759402,0
3.277110517,-3.4419,301.74,8.2851,0.125270157,1.767593472,16.81818182,2.478902129,1.262008734,0.517626322,0.077555817,1
3.364835341,-8.7709,-12.6,-90.3507,0.359883816,-0.490651017,56.4,1.339669535,-0.043759083,0,0.738125802,1
3.574102064,34.9001,1115.25,49.7934,0.071742711,-0.375231263,227.7777778,10.74535992,0.092015981,0.761238761,0.536963037,0
-5.364507033,87.0219,73.6,1279.2286,0.041467059,1.649604878,17.2,1.523621834,0.342667741,0.182608696,0,1
5.816715638,432.5297,16.83,1110.1247,0.205903662,0.2009425,62,2.987707232,-0.011436435,0,0,1
14.26225142,18.0035,3.62,34.7639,0.405567902,-0.108999829,25.91891892,2.082860068,0.106660073,0,0,0
14.2353087,-3.6128,12.68,-22.949,0.038730265,0.298078706,16.74418605,1.658493974,0.146131805,0.213615023,0,0
48.54807482,-34.0864,-57,31.2497,-0.271566648,-0.855225853,40.04944376,1.150848096,0.031065313,0.034192037,0.271662763,0
-9.311077425,-22.6112,-32.45,-93.1405,-0.234826277,-0.912661083,33.1,1.99999757,0.066104294,0,0.294900222,1
15.24174388,47.4755,10.33,8.6713,0.222684864,0.493805206,8.246977547,0.635035217,0.031370532,0.151824034,0.158261803,1
26.47118574,-19.1709,20.23,-18.5084,-0.000589441,-0.225471998,14.28333333,1.205330237,-0.063550798,0.035487959,0.179974651,0
21.49936612,24.808,37.7,40.4305,0.37619207,1.026781897,60.25,4.897628372,0.835380301,0.450963222,0.828371278,1
6.690339356,18.7097,16.36,108.8064,-0.039049001,0.298540477,14.36546334,1.227146018,-0.165877753,0.083014746,0.009830694,0
-23.16321057,2.1204,-58.4,-77.6829,-0.27724912,0.064681358,42.9,0.645998457,-0.138711444,0,0.79934075,1
-4.245291191,-6.1704,1.72,-34.1731,-0.108575238,0.012750279,10.02564103,0.995725204,-0.078140788,0,0,0
0.173791432,4.0513,13.1,-65.2935,-2.056688861,-5.396486063,29.33333333,0.648484034,-0.016510033,0,0.424908425,1
-4.016001683,16.7783,168.78,187.7396,-0.048576223,-5.894420231,8.25,0.92832918,-0.076160668,0.003530005,0,0
8.196590478,10.2935,32.57,33.2271,0.401343934,6.138331174,94.12662575,25.90730973,2.668317095,0.991546915,0.985629755,1
-13.64317313,-6.9341,-3.05,-27.2925,-0.180042586,-0.022753958,64.06593407,1.831621329,0.039127483,0.46402214,0.443726937,0
5.69443259,-7.9793,3.73,-26.1509,0.171019369,0.907358402,9.176470588,1.062078355,-0.214765101,0,0,1
-9.417329418,-7.3282,47.05,51.7191,0.097620439,-1.333536155,9.663608563,1.178204168,0.103492063,0.067324185,0.030445969,0
7.377598042,49.9,13.25,-25.7777,-0.04421324,-0.279322506,20.93877551,2.243684887,-0.023255814,0.597444089,0.587859425,1
-2.311914391,103.9266,-5.5,220.5275,0.004012382,-0.084242261,59.20689655,5.641101823,-0.144920319,0.318034557,0.075053996,1
0.417356806,107.1717,24.2,295.8211,0.556672125,-1.223297591,109.7260274,0.891889079,0.025545665,0.004359673,0.907901907,0
6.549960687,203.1774,38.59,356.318,-0.288310164,-0.239914848,30.12,3.49468167,0.736547331,0.509051015,0.023038947,0
12.87317656,21.6807,122.35,57.5488,0.213367367,-1.14849648,74.75,1.329585564,-0.160336988,0.097244733,0.546191248,0
-3.048006882,12.3042,31.81,-45.992,-0.092519829,0.124686621,14.32323232,2.135215909,0.01724837,0,0,1
14.19220523,122.4231,12.5,143.7402,0.184944526,0.119901617,9.827586207,1.419799073,-0.255762026,0,0,0
6.662104502,113.5637,38.53,578.9885,0.531099322,0.448761421,46.53225806,3.599131255,-0.37571486,0,0,1
7.82319783,5.7595,12.15,-22.3339,0.17220165,0.144406926,17.29323308,1.324072665,0.124819384,0.230836237,0.039198606,0
14.72600092,35.509,150.33,7678.7693,0.19449055,-1.639941139,33,1.249202062,-0.331552372,0.00095511,0,1
-38.78176707,89.7336,-31.31,3763.3026,-0.238302246,1.616395264,144,3.21012837,-0.182997118,0.189140271,0.865158371,0
-14.42420623,29.9295,-15.79,101.8039,0.17315226,1.097480264,92.17391304,10.82845791,0.049843901,0.79491833,0.823049002,0
24.95129514,11.3472,3.81,-127.0805,0.107355767,-1.29471269,112.998713,12.3180238,0.240551042,0.77704918,0.77704918,1
18.77854633,5.4084,274.32,91.7579,0.570626217,3.003130412,49.08333333,3.434162306,0.010993502,0.460136674,0,0
-6.962660781,-13.2389,-143.14,-106.8742,-0.097890532,-3.424986006,-454.1666667,4.976917703,-0.170135012,0.765957447,0,0
-48.05233662,141.7752,-220.6,-436.0799,-0.243806633,5.598930156,0,0,-1,0,0,1
21.57312016,42.7951,36.79,38.5633,0.387831258,1.409416908,10.84297521,1.260561821,0.106906111,0.205633803,0.256338028,1
0.142901164,27.2518,2.08,41.0284,0.351116241,3.786427689,21.53846154,2.028328661,0.068475726,0.001430615,0.500715308,1
12.04608062,19.5608,13.93,0.4498,0.256423025,-0.027531122,18.66666667,3.045745524,-0.0152472,0.065312046,0.013062409,1
8.544475216,-55.2763,20.69,-70.097,0.168078047,0.759453969,32.82788671,5.998150409,0.20040364,0.45561139,0.621440536,1
22.80620507,123.0379,22.14,95.2479,0.403318975,0.077825633,18.66176471,1.690186585,-0.012817188,0.051083591,0,1
-13.50079527,34.2493,-8.21,-64.3273,-0.02224563,0.142950887,23.55319149,2.7033863,-0.239399293,0,0,0
6.100374146,16.6024,74.39,88.9036,0.144031143,0.263076205,20,2.449729114,0.176135555,0.004366812,0.290393013,1
-6.725526825,78.4585,11.9,61.7782,0.060841621,-0.08374973,20.39473684,2.786722996,0.11206013,0,0,0
30.91705547,20.4348,301.99,-82.8188,0.323063527,0.939936434,20.76190476,2.029097693,0.57175555,0.620209059,0.231707317,0
-39.85793829,23.3218,-305.33,147.6435,-0.132782283,-0.507411916,-58.84375,5.828374684,0.825286189,0.857659831,0,0
67.06444499,-7.3952,319.81,-106.0595,0.38018325,-2.248825982,17.47863248,2.683361957,-0.532662988,0.167953668,0,1
18.06088611,167.4111,-14.81,1866.8502,-0.027614365,-0.207541087,24.21153846,1.488702988,-0.004780547,0,0.004301075,0
-1.951820484,30.6704,109.4415243,-16.4086,0.174574393,-1.0146054,43.125,2.527665387,0.106275767,0.10273327,0.07068803,0
20.38814413,54.3281,-13.97,102.3012,0.33570805,-0.008230773,12.64285714,1.317198112,-0.303459746,0,0.21656051,0
12.62701756,44.8344,7.34,89.7344,0.252214943,0.011368008,25.48387097,3.11327366,-0.181064271,0.272653061,0,1
2.60440763,24.727,47.55,469.2362,0.292653764,-44.74908318,17.15384615,1.960404647,-0.236425893,0,0,0
3.960189176,-16.6512,18.47,-20.6279,0.101026462,-18.30952713,75.9375,2.868521938,-0.211105779,0,0,1
-27.40099185,71.4081,-28.47,62.2565,0.5641099,0.033363924,23.64705882,1.639032241,-0.23369781,0,0,1
-68.40797807,-33.5366,-174.12,-189.0727,-0.399153615,1.337887996,-40.42857143,2.226115345,0.023900888,0.004658385,0,0
-9.55471134,60.6909,179.9931965,334.7004,-0.408198243,-2.747611124,87,1.708957611,-0.067440822,0.001869159,0.872897196,1
0.243990775,8.1886,6.61,-24.3869,0.153317063,4.37448586,21.47368421,2.29327785,0.179731963,0.325413223,0.077479339,0
22.90043651,-13.0868,-4.83,-79.8834,0.280839937,-0.639107202,31.23181377,2.506133617,-0.205725409,0,0,0
0.545860055,7.2685,-5.24,-53.6274,0.028529217,-0.452334511,112.9428571,9.048747825,1.697416734,0.893129771,0.893129771,0
-7.421380548,28.2937,16.64,17.3734,0.108564749,0.466401129,13.078125,1.820899694,0.780309936,0.288216561,0.468152866,1
12.7682265,10.715,11.55,-59.2749,0.444638625,0.068711392,20.11111111,1.497573507,-0.283235904,0.247359155,0.006161972,0
1.224236867,19.9499,-39.67,-49.9251,0.105816724,-0.551967828,45.60869565,2.430241228,-0.3560843,0,0.119266055,0
37.47468233,28.6272,51.01,-4.3855,0.414409308,0.326505766,36.41463415,4.263376184,1.668718967,0.673076923,0.361305361,1
39.58334426,1.057,101.54,-44.3127,0.622134919,0.715662698,51.51079137,12.8673193,2.997128958,0.837209302,0.837209302,1
2.58568205,-40.2399,-113.49,-147.9109,-0.421503042,0.245255206,-23.95121951,2.585521671,-0.435554947,0,0,0
-28.03953837,0.1161,-41.02,72.0421,-0.379576924,-0.424945401,83.35714286,5.712742169,-0.414744233,0,0.658246657,1
-4.02149578,4.8315,-20.23,-65.6819,-0.037952872,-0.563091802,46.76470588,1.575906415,-0.089322242,0.017160686,0.728549142,0
-40.64964296,13.9214,-41.46,-11.188,-0.453930659,-0.5756127,20.29194739,2.704516204,-0.014102802,0.198177677,0.876993166,0
-76.2684235,-74.6063,15.08388012,-1294.9838,-0.921296738,-0.225078337,-0.852071006,-2.594850359,0.126913916,0,0,0
71.44127703,50.7182,27.77,38.213,0.829262071,0.294754662,24.10958904,3.198645376,-0.086399815,0.112410072,0,1
3.306234128,-24.762,-28.4,11.2042,-0.131471613,-0.075956304,27.05449591,5.654696782,-0.616125,0,0,1
-0.073481026,9.1486,-74.69,321.9446,0.067409176,2.927620279,106.6875,1.741210545,0.334984359,0.43655914,1,0
-29.83323063,22.2952,-66.83,-32.5982,-0.05793847,-0.177262299,28.96551724,1.173340806,0.086340682,0.007950028,0.813174333,0
28.54616498,40.9311,57.52,262.8502,0.362328897,0.67025296,18.24444444,1.902687018,-0.233937617,0,0,0
273.4822626,23.3009,186.72,-1.6921,2.131652928,4.643203582,54.88331893,11.95694086,2.266740976,0.995575221,0.995575221,1
23.10815954,19.0791,22.51,-6.3004,0.239268034,0.335688503,34.11764706,5.455098939,0.938410122,0.910931174,0.910931174,1
10.03191243,24.716,108.38,53.3091,-0.178856715,1.48724262,50.40625,4.005959503,-0.353612998,0.282608696,0.024296675,0
-26.18893099,25.9056,-639.2193895,20.6429,-0.118750724,1.854974924,-28.68686869,1.650539183,-0.337554149,0,0,0
0.304754283,9.8369,6.33,-43.2994,0.062265083,-0.167741126,25.66964286,4.125900171,0.029727794,0.644694534,0.438906752,1
-9.169257954,-22.0062,-14.16,-250.4034,-0.409376416,0.376661423,65.17142857,2.858375286,-0.649613412,0.040650407,0.76097561,0
4.684733432,15.3511,15.78,11.5746,0.354128259,2.307843415,35.39516129,2.476438523,0.751578984,0,0,1
46.6106387,-8.1163,94.11,-5.4999,0.318371596,0.735541414,27.42063492,4.028724749,0.803953257,0.685314685,0.100699301,0
12.8176639,65.0303,-62.67,139.7613,0.256171133,-0.514268707,70.64705882,2.522091805,-0.480740508,0,0.607003891,0
8.303924011,46.7152,-55.43,491.292,0.454003422,0.387223816,39.34883721,2.031134973,0.618180162,0.293478261,0.726708075,1
20.04269844,319.3674,-18.55,7700.4357,0.227888669,0.20153934,58.59375,2.723966042,-0.511361239,0,0.716068643,0
47.84878604,10.9185,27.71,15.6622,0.488530436,0.172336806,117.8644068,11.94732225,0.186663705,0,0,0
83.05043389,-14.491,223.3,-44.5496,0.721022636,2.43692402,11.80630631,2.832802424,-0.139311962,0.646481178,0,0
-3.829562325,40.168,9.42,88.0532,0.006895196,0.019303447,42.69230769,4.656454062,0.373654435,0.616573034,0.846910112,0
-6.445619118,-8.8429,4.43,-38.6804,0.021614061,0.080974876,24.87012987,3.468165283,1.138072199,0.662983425,0.651933702,1
68.25782775,51.0577,42.88,-43.9684,0.77337944,-0.201485002,23.45,3.4481333,-0.374928601,0.010706638,0.049250535,0
23.55067906,17.1276,33.56,-12.9104,0.378703799,0.470579117,162.4173913,25.78582023,0.541579711,0,0,0
29.33737248,5.1235,29.99,-2.3244,0.541420631,0.269168637,24.43298969,4.171549417,0.940275233,0.889664804,0.659217877,1
32.10756119,32.1442,17.09,117.6224,0.563452588,3.730244014,19.37777778,2.360560038,0.152399832,0.64232902,0,1
456.748419,-46.8936,1524.99,-59.2764,2.91763165,6.311635548,4.3984,2.986458671,0.374369108,0.449131514,0,0
6.218487491,8.3201,10.44,-53.9353,0.113387858,-0.237606075,19.64584495,2.378289062,0.072830801,0.667175573,0.254961832,0
-3.669645912,25.9328,-15.11,3.073,0.148338746,-0.183350041,36.07692308,2.946419138,0.714599074,0.353746978,0.701047542,1
6.859514663,11.8653,16.53,-2.7858,0.280120317,0.360600669,25.63636364,2.746335494,-0.03945501,0.03071364,0,0
26.51789238,18.8914,31.35,-16.9689,-0.032998762,0.438231485,38.35,1.712320318,-0.36019861,0,0.713101161,0
40.67198746,16.9648,79.14,-15.4976,0.426337064,1.29348228,14.65217391,2.086067193,0.073614746,0,0.017687075,1
5.355982321,17.0286,1.84,11.7495,0.188895375,0.412986756,34.5625,2.126346754,-0.345396128,0,0.061417323,1
-1.525571424,31.0292,29.04,-3.0719,-0.002904613,0.448156904,41.58823529,1.974909396,-0.154161682,0.00742115,0.287569573,1
16.64904611,54.857,142.4265345,-71.2404,0.638121035,-1.153327386,61.12,5.689381852,-0.191676953,0.30310559,0,0
27.29666025,-20.8035,20.77,-42.0851,0.24824025,0.227330639,22.21661197,4.723299546,-0.355139564,0,0,0
-18.58949772,-4.7853,-56.7,-62.7651,-0.114081657,-0.642950704,32.36363636,2.141447217,-0.314694289,0.068078669,0.725416036,0
6.077608621,26.2729,261.83,-3.5964,0.366012214,-21.04456412,57.23333333,4.014273123,-0.430020928,0.678518519,0.715555556,0
13.55305852,28.2716,9.06,76.1819,0.535064406,2.26183121,20.97826087,2.122375993,-0.43496445,0,0,1
-45.83218074,27.9971,-78.66,2047.2521,-0.16123608,-0.285588394,56.8,1.516554531,-0.324498811,0,1,0
-0.189168312,-39.2037,-84.06,-209.4715,-0.317288471,-4.312106658,227,2.306987512,-0.144983857,0.418553285,0.374378796,0
19.46527411,-25.6941,562.48,-85.6139,0.181862965,-1.973469109,46.5,4.639234963,0.438190376,0.696013289,0,1
-2.401318283,4.9823,4.07,-51.4191,0.391033081,0.541085158,47.25352113,5.114783643,0.988737404,0.471428571,0.961428571,0
69.24964614,41.1891,17.98,-75.6812,1.52953744,-0.593185996,76.19444444,2.804923965,0.584240924,0.56377551,0.571428571,0
-16.42819275,25.1377,-21.59,36.8546,0.020046091,0.401068499,27.74025974,2.147513457,-0.333234236,0,0.23902439,1
-4.979927215,5.2707,5.4,-10.9613,0.212156952,0.027044885,30.43165468,3.439907348,0.267584531,0,0,0
32.53351365,-19.3337,6.71,-90.6114,0.227045642,-0.500406381,23.12727273,2.171032175,0.114726615,0.011061947,0,0
15.92800765,7.336,5.22,-68.4911,-0.097523932,-0.722525842,14.06722689,1.662073093,-0.165285528,0,0.001821494,1
1.092293809,49.496,-12.99,30.1876,0.137291216,0.004553759,15.54807692,1.829332052,0.188554428,0.102409639,0.277108434,0
-10.66496258,3.1739,-14.73,-22.5328,-0.082857935,0.096811477,13.74226804,1.258749938,-0.219707317,0,0.183364839,0
5.088285683,-27.6609,7.46,-13.7902,0.222424897,0.542756639,42.42594075,8.040790845,0.794157006,0.906131718,0.906131718,1
25.45780073,6.6996,30.22,2.4524,0.179335365,-0.023135714,22.14563107,3.727390365,0.386666281,0.496666667,0.005,0
0.236136935,8.18,-6.58,-23.97,0.114761834,-0.2447972,13.91566265,1.188844446,0.123342175,0.464012251,0.134762634,0
40.31882066,2.7116,246.74,-20.6346,0.142174798,1.495630541,28.40740741,3.07537048,0.01684293,0,0,0
16.02258282,-5.8996,-10.29,6.3542,0.067475364,-0.235744285,30.01709402,4.974561121,0.030170969,0.361921098,0.43567753,1
-29.08315281,-3.1459,-31.95,54.8774,-0.000484937,-0.295017444,19.15625,1.609268175,-0.158187287,0,0.310030395,1
-16.23126772,74.0622,113.421831,506.6565,0.337273213,-1.559659696,69.83333333,1.638960975,0.078837666,0,0.614640884,0
-18.16727331,127.9765,-67.51,110.5723,-0.019665271,-0.497955827,62,1.641450634,-0.164879719,0,0,0
98.88054215,-0.0679,224.13,-5.6489,1.136131936,1.50885743,239.9913043,46.86177008,0.174405977,0,0,0
23.054702,-19.3362,37.28,-19.123,0.296090538,1.009720925,38.30769231,3.182608126,0.344047108,0.654510557,0.779270633,1
16.10000579,68.3667,11.8,-5.3607,0.164192489,6.075746412,31.67857143,1.845166553,-0.407801869,0,0.20233463,1
